Team Name,Team Abbr.,Season,League,URL
New York Knicks,NYK,1984,NBA,https://www.basketball-reference.com/teams/NYK/1984.html
New Jersey Nets,NJN,1984,NBA,https://www.basketball-reference.com/teams/NJN/1984.html
Atlanta Hawks,ATL,1984,NBA,https://www.basketball-reference.com/teams/ATL/1984.html
Washington Bullets,WSB,1984,NBA,https://www.basketball-reference.com/teams/WSB/1984.html
Los Angeles Lakers,LAL,1984,NBA,https://www.basketball-reference.com/teams/LAL/1984.html
Utah Jazz,UTA,1984,NBA,https://www.basketball-reference.com/teams/UTA/1984.html
Portland Trail Blazers,POR,1984,NBA,https://www.basketball-reference.com/teams/POR/1984.html
Dallas Mavericks,DAL,1984,NBA,https://www.basketball-reference.com/teams/DAL/1984.html
Seattle SuperSonics,SEA,1984,NBA,https://www.basketball-reference.com/teams/SEA/1984.html
Phoenix Suns,PHO,1984,NBA,https://www.basketball-reference.com/teams/PHO/1984.html
Denver Nuggets,DEN,1984,NBA,https://www.basketball-reference.com/teams/DEN/1984.html
Kansas City Kings,KCK,1984,NBA,https://www.basketball-reference.com/teams/KCK/1984.html
Boston Celtics,BOS,1985,NBA,https://www.basketball-reference.com/teams/BOS/1985.html
Milwaukee Bucks,MIL,1985,NBA,https://www.basketball-reference.com/teams/MIL/1985.html
Philadelphia 76ers,PHI,1985,NBA,https://www.basketball-reference.com/teams/PHI/1985.html
Detroit Pistons,DET,1985,NBA,https://www.basketball-reference.com/teams/DET/1985.html
New Jersey Nets,NJN,1985,NBA,https://www.basketball-reference.com/teams/NJN/1985.html
Washington Bullets,WSB,1985,NBA,https://www.basketball-reference.com/teams/WSB/1985.html
Chicago Bulls,CHI,1985,NBA,https://www.basketball-reference.com/teams/CHI/1985.html
Cleveland Cavaliers,CLE,1985,NBA,https://www.basketball-reference.com/teams/CLE/1985.html
Los Angeles Lakers,LAL,1985,NBA,https://www.basketball-reference.com/teams/LAL/1985.html
Denver Nuggets,DEN,1985,NBA,https://www.basketball-reference.com/teams/DEN/1985.html
Houston Rockets,HOU,1985,NBA,https://www.basketball-reference.com/teams/HOU/1985.html
Dallas Mavericks,DAL,1985,NBA,https://www.basketball-reference.com/teams/DAL/1985.html
Portland Trail Blazers,POR,1985,NBA,https://www.basketball-reference.com/teams/POR/1985.html
Utah Jazz,UTA,1985,NBA,https://www.basketball-reference.com/teams/UTA/1985.html
San Antonio Spurs,SAS,1985,NBA,https://www.basketball-reference.com/teams/SAS/1985.html
Phoenix Suns,PHO,1985,NBA,https://www.basketball-reference.com/teams/PHO/1985.html
Boston Celtics,BOS,1986,NBA,https://www.basketball-reference.com/teams/BOS/1986.html
Milwaukee Bucks,MIL,1986,NBA,https://www.basketball-reference.com/teams/MIL/1986.html
Philadelphia 76ers,PHI,1986,NBA,https://www.basketball-reference.com/teams/PHI/1986.html
Atlanta Hawks,ATL,1986,NBA,https://www.basketball-reference.com/teams/ATL/1986.html
Detroit Pistons,DET,1986,NBA,https://www.basketball-reference.com/teams/DET/1986.html
Washington Bullets,WSB,1986,NBA,https://www.basketball-reference.com/teams/WSB/1986.html
New Jersey Nets,NJN,1986,NBA,https://www.basketball-reference.com/teams/NJN/1986.html
Chicago Bulls,CHI,1986,NBA,https://www.basketball-reference.com/teams/CHI/1986.html
Los Angeles Lakers,LAL,1986,NBA,https://www.basketball-reference.com/teams/LAL/1986.html
Houston Rockets,HOU,1986,NBA,https://www.basketball-reference.com/teams/HOU/1986.html
Denver Nuggets,DEN,1986,NBA,https://www.basketball-reference.com/teams/DEN/1986.html
Dallas Mavericks,DAL,1986,NBA,https://www.basketball-reference.com/teams/DAL/1986.html
Utah Jazz,UTA,1986,NBA,https://www.basketball-reference.com/teams/UTA/1986.html
Portland Trail Blazers,POR,1986,NBA,https://www.basketball-reference.com/teams/POR/1986.html
Sacramento Kings,SAC,1986,NBA,https://www.basketball-reference.com/teams/SAC/1986.html
San Antonio Spurs,SAS,1986,NBA,https://www.basketball-reference.com/teams/SAS/1986.html
Boston Celtics,BOS,1987,NBA,https://www.basketball-reference.com/teams/BOS/1987.html
Atlanta Hawks,ATL,1987,NBA,https://www.basketball-reference.com/teams/ATL/1987.html
Detroit Pistons,DET,1987,NBA,https://www.basketball-reference.com/teams/DET/1987.html
Milwaukee Bucks,MIL,1987,NBA,https://www.basketball-reference.com/teams/MIL/1987.html
Philadelphia 76ers,PHI,1987,NBA,https://www.basketball-reference.com/teams/PHI/1987.html
Washington Bullets,WSB,1987,NBA,https://www.basketball-reference.com/teams/WSB/1987.html
Indiana Pacers,IND,1987,NBA,https://www.basketball-reference.com/teams/IND/1987.html
Chicago Bulls,CHI,1987,NBA,https://www.basketball-reference.com/teams/CHI/1987.html
Los Angeles Lakers,LAL,1987,NBA,https://www.basketball-reference.com/teams/LAL/1987.html
Dallas Mavericks,DAL,1987,NBA,https://www.basketball-reference.com/teams/DAL/1987.html
Portland Trail Blazers,POR,1987,NBA,https://www.basketball-reference.com/teams/POR/1987.html
Utah Jazz,UTA,1987,NBA,https://www.basketball-reference.com/teams/UTA/1987.html
Golden State Warriors,GSW,1987,NBA,https://www.basketball-reference.com/teams/GSW/1987.html
Houston Rockets,HOU,1987,NBA,https://www.basketball-reference.com/teams/HOU/1987.html
Seattle SuperSonics,SEA,1987,NBA,https://www.basketball-reference.com/teams/SEA/1987.html
Denver Nuggets,DEN,1987,NBA,https://www.basketball-reference.com/teams/DEN/1987.html
Boston Celtics,BOS,1988,NBA,https://www.basketball-reference.com/teams/BOS/1988.html
Detroit Pistons,DET,1988,NBA,https://www.basketball-reference.com/teams/DET/1988.html
Chicago Bulls,CHI,1988,NBA,https://www.basketball-reference.com/teams/CHI/1988.html
Atlanta Hawks,ATL,1988,NBA,https://www.basketball-reference.com/teams/ATL/1988.html
Milwaukee Bucks,MIL,1988,NBA,https://www.basketball-reference.com/teams/MIL/1988.html
Cleveland Cavaliers,CLE,1988,NBA,https://www.basketball-reference.com/teams/CLE/1988.html
Washington Bullets,WSB,1988,NBA,https://www.basketball-reference.com/teams/WSB/1988.html
New York Knicks,NYK,1988,NBA,https://www.basketball-reference.com/teams/NYK/1988.html
Los Angeles Lakers,LAL,1988,NBA,https://www.basketball-reference.com/teams/LAL/1988.html
Denver Nuggets,DEN,1988,NBA,https://www.basketball-reference.com/teams/DEN/1988.html
Dallas Mavericks,DAL,1988,NBA,https://www.basketball-reference.com/teams/DAL/1988.html
Portland Trail Blazers,POR,1988,NBA,https://www.basketball-reference.com/teams/POR/1988.html
Utah Jazz,UTA,1988,NBA,https://www.basketball-reference.com/teams/UTA/1988.html
